"ward","total_households","total_individuals","target","dw_00","dw_01","dw_02","dw_03","dw_04","dw_05","dw_06","dw_07","dw_08","dw_09","dw_10","dw_11","dw_12","dw_13","psa_00","psa_01","psa_02","psa_03","psa_04","stv_00","stv_01","car_00","car_01","lln_00","lln_01","lan_00","lan_01","lan_02","lan_03","lan_04","lan_05","lan_06","lan_07","lan_08","lan_09","lan_10","lan_11","lan_12","lan_13","lan_14","pg_00","pg_01","pg_02","pg_03","pg_04","lgt_00","pw_00","pw_01","pw_02","pw_03","pw_04","pw_05","pw_06","pw_07","pw_08","ADM4_PCODE","lat","lon","NL"
"63702034: Ward 34",3159.55093,9907.13064,28.3645432486,0.748490492,0.0067568779,0.0025217508,0.0005247265,0,0.0006598596,0.0049888672,0.0202199304,0.2151562532,0.0003406212,0,0.0003406212,0,0,0.2775461574,0.5996674381,0.000116831,0.0125118921,0.1101576813,0.1022020841,0.8977979159,0.1412724687,0.8587275313,0.0048015305,0.9951984695,0.0031371061,0.0094321407,0.0174255268,0.004551659,0.0203467934,0.0722644624,0.0236336805,0.7826364163,0.0031639918,0.003207298,0.0110142496,0.0445262757,0.0046603998,0,0,0.9928052417,0.0035766632,0.0008897107,0.0016171161,0.0011112683,0.8639944854,0.0669184244,0.5575760319,0.2191600691,0.0497416353,0.0116863126,0.0012291494,0.0936883774,0,0,"ZA6372034",-25.3664589212,27.8569578539,7.421014748
"63702035: Ward 35",4721.932,15863.78741,26.5312958763,0.4978964945,0.0013178208,0.0047625315,0.0009228214,0.0003511063,0.0010533189,0.0027554018,0.0596562191,0.4255781066,0.0003511063,0.00048542,0.0048696529,0,0,0.2659082469,0.5712573326,6.94E-05,0.0261603443,0.136604705,0.1140761324,0.8859238676,0.178663079,0.821336921,0.0236918808,0.9763081192,0.0083023642,0.0184306107,0.0170408877,0.02046294,0.0564243113,0.066424579,0.0455735141,0.6517028546,0.003045617,0.0073866585,0.0137141513,0.0600150756,0.0218318287,0,0.0096446073,0.9910223299,0.0062209425,0.0007521974,0.000747198,0.0012573322,0.8477097319,0.1055195945,0.5413971103,0.1556606237,0.0557447375,0.0250629742,0.0744347653,0.0421801945,0,0,"ZA6372035",-25.5500327225,27.9088846196,16.3125611696
"63702036: Ward 36",2656.0498,10988.98545,23.5984513543,0.7515510176,0.0067669401,0.00292176,0.0003924738,0.000405192,0.000470507,0.0197275857,0.0509070387,0.1638904624,0,0,0.0029670227,0,0,0.2489290929,0.6171090153,0,0.0101770796,0.1237848122,0.1707210573,0.8292789427,0.2097145731,0.7902854269,0.0252850116,0.9747149884,0.0038449364,0.0122738637,0.0759137742,0.010069875,0.0392284112,0.1246615455,0.0347954196,0.541663975,0.0010441528,0.0079590432,0.0056815336,0.1205035502,0.011803895,0,0.0105560245,0.9896504495,0.0041557239,0.0015829869,0.0003640008,0.0042468388,0.9762128707,0.1071739958,0.8529050585,0.0046454965,0.0023102805,0.000470507,0.0019050885,0.0305895733,0,0,"ZA6372036",-25.4784964272,28.0053900612,31.9832570668
"63703001: Ward 1",5297.98976,15819.76762,14.7630428791,0.5893694951,0.002789894,0.0055980176,0.0005956297,0.0014913543,0.0018200941,0.0525218154,0.2663578251,0.0571699972,0.0056720778,0.0013848932,0.0152289064,0,0,0.2308527583,0.601815804,0.0010676307,0.0156598868,0.1506039202,0.1535142473,0.8464857527,0.1708440769,0.8291559231,0.0199113069,0.9800886931,0.048414074,0.0227625095,0.0059975578,0.0434533494,0.0342836262,0.009745798,0.0412630846,0.6604141477,0.0110372696,0.0030404878,0.006635758,0.0501806164,0.0208621295,0,0.0419095916,0.935876998,0.0073513659,0.0024271867,0.0483897279,0.0059547215,0.9065583962,0.1730602382,0.7637122424,0.0360664363,0.0046841861,0.0083649086,0.00031293,0.0137990584,0,0,"ZA6373001",-25.4865094885,27.0875995939,16.5262255427
"63703002: Ward 2",5191.32092,16791.84323,12.0203639809,0.5879196426,0.0042410844,0.0042771542,0.0022687713,0.00031936,0.0002073095,0.035739478,0.1204017281,0.230330091,0.0113895694,0,0.0029058115,0,0,0.221476979,0.6415832939,0.0002728742,0.0201345311,0.1165323219,0.1676956931,0.8323043069,0.1618534267,0.8381465733,0.0086109991,0.9913890009,0.0097396306,0.0344714146,0.0066837314,0.0726801974,0.0278077096,0.0084352967,0.0497684881,0.6891489863,0.0035367493,0.0049233964,0.0035683748,0.0595603041,0.0296757207,0,0,0.9923696084,0.0020465937,0.0018243995,0.0004666861,0.0032927124,0.9840558326,0.096017439,0.8772521773,0.008461804,0.0028544122,0.0019638489,0,0.0134503185,0,0,"ZA6373002",-25.3996331256,27.1368520433,19.7794149213
"63703003: Ward 3",4745.62345,10729.80157,8.949936599,0.6508914861,0.005208873,0.001984616,0.0005690148,0.0011380296,0.0023593022,0.2057491413,0.1055476115,0.0130648208,0.0019240844,0.0013113957,0.0102516246,0,0,0.1271453746,0.6041269485,0.0003457473,0.029815132,0.2385667977,0.113441569,0.886558431,0.1157681484,0.8842318516,0.0249526919,0.9750473081,0.0056975555,0.0209381104,0.0121207992,0.1024316948,0.0267525404,0.0075693404,0.0784917339,0.5193547619,0.0026772368,0.0036550107,0.00275712,0.0259424387,0.022083825,0,0.1695278322,0.9730547384,0.0112932918,0.0045404465,0.0079766051,0.0031349182,0.9629760322,0.1395564454,0.8536544972,0.0012493532,0.0012748399,0.0023664204,0,0.0018984439,0,0,"ZA6373003",-25.4949112854,27.1636556966,34.8568541596
"63703004: Ward 4",7096.18238,13767.1479,9.116521185,0.6165939749,0.0015214011,0.0026356735,0.0005369535,0.0017051168,0.0074465772,0.1816398693,0.1468591708,0.0156946488,0.0129409103,0.0049605532,0.0074651506,0,0,0.1549681608,0.6642711945,0.003159775,0.0779436357,0.099657234,0.122591146,0.877408854,0.1329163386,0.8670836614,0.0227262127,0.9772737873,0.0057260197,0.0309370273,0.0075117854,0.0824967051,0.0237942828,0.0142883422,0.0909199189,0.6186707168,0.0043250389,0.0086393864,0.0026529605,0.0718043096,0.0208007019,0,0.0174328047,0.9958467454,0.0009619632,0.0015413541,0.0007612811,0.0008886561,0.9749420758,0.2355121163,0.749718641,0.0049840419,0.0012330912,0.0018236989,0.0009711405,0.0057572703,0,0,"ZA6373004",-25.5342785305,27.1757160505,38.8941082924
"63703005: Ward 5",3384.24724,9015.30487,19.1475005827,0.7348124246,0.0140312975,0.0047735579,0.0003692668,0.0004898874,0.0011771599,0.0384249261,0.1300466718,0.0464311496,0.0154578275,0,0.013985831,0,0,0.2552587897,0.486583406,0.0017665581,0.1562483433,0.1001429029,0.2102107764,0.7897892236,0.1966031004,0.8033968996,0.0563440542,0.9436559458,0.0120690794,0.0816211565,0.0169822987,0.0104855567,0.0289965679,0.0130713062,0.0159730705,0.7726874089,0.0045871849,0.0023273578,0.005057149,0.0192310845,0.0169107792,0,0,0.9949716775,0.0019346245,0.0006549751,0.0003847546,0.0020539683,0.9771564474,0.3555496436,0.611145668,0.0146593338,0.0017974337,0.0014696621,0,0.0153782588,0,0,"ZA6373005",-25.5867878883,27.1732023699,38.7344789103
"63703006: Ward 6",4435.28627,12749.64811,16.3820027788,0.8292919546,0.0035477304,0.0017496819,0.0011723505,0.0010769406,0.0005244081,0.0294777117,0.0759194987,0.0462810668,0.0029960321,0.0002817608,0.0076808639,0,0,0.2452217507,0.5693955517,0.0009463226,0.0839416736,0.1004947014,0.2396501027,0.7603498973,0.2240999159,0.7759000841,0.0722490727,0.9277509273,0.0081571859,0.0621234495,0.0119422786,0.0083116184,0.0275720794,0.0112267334,0.0175432771,0.7786332003,0.0029527074,0.0021926064,0.0037967777,0.0200764623,0.0311967198,0,0.0142749038,0.9875338128,0.0025709949,0.0005294719,0.001449902,0.0079158185,0.9739530048,0.2780006802,0.696496763,0.0043540932,0.0073649136,0.0032976316,0.0006088288,0.0098770896,0,0,"ZA6373006",-25.5843928929,27.1513468338,31.7499273667
"63703007: Ward 7",6779.63509,17903.06434,14.1531082022,0.4189550547,0.0049799775,0.0083682218,0.0008148964,0.0015562681,0.0065143418,0.0540087077,0.3201181452,0.167939434,0.0036885968,0.0009796545,0.0120767016,0,0,0.2167298914,0.6282863518,0.0013477659,0.0428939859,0.110742005,0.1531017579,0.8468982421,0.1443915236,0.8556084764,0.027380751,0.972619249,0.0076739773,0.0614247153,0.0166275943,0.0243943809,0.0373012797,0.0137224184,0.0203163432,0.6855105878,0.0028986446,0.0034728032,0.0046336425,0.0309711214,0.0910524913,0,0,0.9929810267,0.0028413387,0.0006148998,0.0008690836,0.0026936512,0.8509670614,0.1988517379,0.6746504641,0.0720936457,0.0021380281,0.0013685899,0.0008923651,0.0500051692,0,0,"ZA6373007",-25.6118144243,27.1955425895,44.3625432182
"63703008: Ward 8",6684.77272,21899.40613,8.5080947973,0.9422426721,0.000586898,0.0074107785,0.0002480114,0.0004039524,0.0001869458,0.0271885758,0.0073730495,0.0089653504,0.0007738438,0.0004861332,0.004133789,0,0,0.3412224467,0.489190772,0.0011964434,0.0511859816,0.1172043564,0.7892400102,0.2107599898,0.7287629982,0.2712370018,0.101866117,0.898133883,0.059006627,0.0885413992,0.0178055664,0.0254466019,0.0308151416,0.0303209473,0.0427599025,0.6547643623,0.0045283954,0.002789909,0.0057894515,0.0118141637,0.0147039942,0,0.010913538,0.9365270706,0.0173458804,0.002625358,0.0414747882,0.0020269029,0.9901534992,0.9048205426,0.0890173152,0.0017068553,0.0009134776,0.0003563891,0.0002480114,0.0029374088,0,0,"ZA6373008",-25.6499286072,27.2025367776,41.3565085818
"63703009: Ward 9",3121.06884,8511.20568,16.5173091792,0.5037249451,0.0008941136,0.0061360326,0.0009316007,0.0028919196,0,0.1312180445,0.3382434814,0.0078958784,0.0046183217,0,0.0034456625,0,0,0.2234385023,0.592602516,0,0.0488740909,0.1350848908,0.3307785611,0.6692214389,0.2714275857,0.7285724143,0.1333967853,0.8666032147,0.0146714925,0.0588960459,0.0101599977,0.023112729,0.0320015871,0.0171661895,0.0233116585,0.6961734416,0.0033721274,0.0030454522,0.003919917,0.0185385827,0.0452266394,0,0.0504041397,0.977799586,0.0135903342,0.0027958424,0.0039988776,0.0018153597,0.9850175461,0.3120221629,0.681942158,0.0028805196,0.0012945181,0.0007633218,0.0004004045,0.0006969151,0,0,"ZA6373009",-25.6377301668,27.2073414819,44.5235044042
"63703010: Ward 10",6340.0158,19054.84328,12.8322593455,0.5700585652,0.0031909258,0.0772609226,0.0099181125,0.0033034176,0.0040928605,0.0979589136,0.2095014811,0.0068627053,0.0104850969,0.0006557208,0.0067112782,0,0,0.222250041,0.6060038123,0.0003507135,0.0650786302,0.106316803,0.3087513315,0.6912486685,0.2782257088,0.7217742912,0.1094512509,0.8905487491,0.0755136838,0.1374029322,0.0142030342,0.0306739337,0.0266644271,0.016105329,0.0303788172,0.5657168213,0.0025344496,0.0034939805,0.0034161703,0.0296674967,0.0537329053,0,0.0104960192,0.8817595413,0.0515798081,0.0551130327,0.0079656152,0.0035820027,0.9609845704,0.4750919059,0.5059453653,0.0034925023,0.001985872,0.0024416942,0.0001971115,0.0108455487,0,0,"ZA6373010",-25.6443455358,27.2196941097,46.6764723861
"63703011: Ward 11",6762.84104,17577.36859,14.4588589946,0.61634433,0.0019943586,0.0033297308,0.0007476104,0.0008885733,0.0078505424,0.0508862959,0.1357828751,0.1706621009,0.0064646337,0.0014846246,0.0035643245,0,0,0.1870002511,0.627514043,0.0005691836,0.0420736822,0.14284284,0.1566145905,0.8433854095,0.1203241412,0.8796758588,0.0371068946,0.9628931054,0.0078467405,0.030691999,0.0100092508,0.1225781549,0.028649893,0.0193286833,0.0365789035,0.5882200767,0.0033500322,0.0090271959,0.0072506234,0.0643597035,0.0391117679,0,0.0329969755,0.989167275,0.0052565081,0.001657875,0.001240003,0.0026783389,0.7305773107,0.484128305,0.2909493685,0.0575145427,0.0448231843,0.0511728219,0.0583321754,0.0130796021,0,0,"ZA6373011",-25.6298857193,27.2244436738,48.5623710316
"63703012: Ward 12",5657.7779,15014.88351,11.2877165079,0.7515563734,0.000786261,0.0023632122,0.0005139102,0.0011558708,0.0005860605,0.0294128018,0.1550105899,0.0515761603,0.0010278205,0,0.0060109394,0,0,0.2361386545,0.6311946326,0.000146111,0.0213894786,0.1111311233,0.2399031995,0.7600968005,0.179550864,0.820449136,0.0127375732,0.9872624268,0.003921495,0.0171877704,0.0090254779,0.1046028355,0.0297183744,0.0221638796,0.0566255495,0.6586520031,0.0017738373,0.0056348289,0.0060886726,0.0665852545,0.0180200213,0,0,0.9947145571,0.0025083458,0.0008958378,0.0006270865,0.0012541729,0.9473753468,0.5644725803,0.4246069239,0.0036622682,0.001246173,0.0005139102,0,0.0054981444,0,0,"ZA6373012",-25.5996390829,27.2529226925,47.0406896763
"63703013: Ward 13",2493.42765,7842.02853,8.0189276797,0.8582871895,0.0040661617,0.0332713965,0,0.0008723413,0.0032344512,0.0440388716,0.0137786232,0.0037419373,0.0074612392,0.001994724,0.0292530646,0,0,0.2945415056,0.4701938951,0.0008226188,0.1199668614,0.1144751191,0.5576514683,0.4423485317,0.5054941698,0.4945058302,0.1452690757,0.8547309243,0.0641675222,0.0744602851,0.0179873574,0.0357991021,0.0284386418,0.0167827788,0.0552862768,0.596709191,0.0026797263,0.00400832,0.0085273077,0.0246023665,0.0423696406,0,0.0281814838,0.9223279362,0.0198921962,0.0044991114,0.0440185022,0.009262254,0.9881038337,0.7373967799,0.2568697632,0.0009554639,0,0,0,0.0047779931,0,0,"ZA6373013",-25.6548616064,27.2306587463,47.5398649268
"63703014: Ward 14",3000.0216,9480.46228,7.6771450579,0.7706599746,0.0031743805,0.1213245765,0.0107228995,0.0395212921,0.0119648139,0.0192735846,0.0093862458,0.0036236906,0.0045846837,0,0.0057638585,0,0,0.2420175601,0.585928775,0.0008902309,0.0860454096,0.0851180244,0.7555488067,0.2444511933,0.8167939024,0.1832060976,0.3595243248,0.6404756752,0.6623787432,0.1340098892,0.0022966232,0.0136283375,0.0111264226,0.0132234132,0.0191781355,0.0926559469,0.0016170794,0.0030378803,0.0039815917,0.0059309914,0.0231170542,0,0.0138178916,0.2255312164,0.0245667957,0.0196626277,0.725415433,0.0048239272,0.9950712222,0.9542767092,0.0371499525,0.0016946045,0.0003775606,0,0.0009691897,0.0055319835,0,0,"ZA6373014",-25.6764805933,27.2288888992,42.0147420899
"63703015: Ward 15",3814.32709,12633.71241,6.882664853,0.6947035971,0.0062554179,0.0494553864,0.0455905579,0.129168482,0.0030615885,0.0454965675,0.0052189284,0.0106789976,0.0048158665,0,0.0055546102,0,0,0.2310718754,0.5532262429,0.0009388539,0.0906414792,0.1241215487,0.7611814224,0.2388185776,0.8905359163,0.1094640837,0.4155135474,0.5844864526,0.6859652364,0.1159956917,0.0043458279,0.008412756,0.0090030322,0.0065423367,0.0179046699,0.0793886039,0.0026777038,0.0007033222,0.0027673481,0.0040108045,0.015028148,0,0.0472545188,0.1995993884,0.0235534173,0.0135649384,0.7521850286,0.0110972274,0.9901422376,0.9018029364,0.0919235272,0.0009215439,0.0016294879,0,0.0008908701,0.0028316345,0,0,"ZA6373015",-25.6931062035,27.2214873146,34.8961725265
"63703016: Ward 16",3080.32463,9523.80716,10.6189265513,0.8002132262,0.0109856798,0.0290191946,0.0151690635,0.0205115751,0.0096633094,0.0145871411,0.0129059676,0.0599856061,0.011482582,0.00215289,0.0133237645,0,0,0.2681232418,0.5834270557,0.0023855722,0.070411201,0.0756529293,0.6342327854,0.3657672146,0.732655626,0.267344374,0.2755589757,0.7244410243,0.6505155518,0.1119858878,0.0029370355,0.0145929414,0.0113783667,0.0095591257,0.0238794598,0.1455876118,0.0020820098,0.0008553155,0.0035334462,0.0058009742,0.014457273,0,0.0028350007,0.2634407394,0.0200190624,0.0065655519,0.7027716876,0.0072029587,0.9175413534,0.8080339084,0.126623813,0.0133319,0.0073653341,0.0049824359,0.0027558037,0.0369068049,0,0,"ZA6373016",-25.6801010491,27.1812382819,27.6854160936
"63703017: Ward 17",6937.96003,20888.25079,5.2094282532,0.485796428,0.0052134691,0.2186057866,0.1159327146,0.0998051253,0.0044246248,0.0106646997,0.0129175449,0.029617422,0.0043302138,0.0030059931,0.0096859783,0,0,0.2330568461,0.5820463213,0.0017322743,0.0610656351,0.1220989232,0.7189750285,0.2810249715,0.8066073292,0.1933926708,0.1305354349,0.8694645651,0.5556758834,0.1188549283,0.0045277329,0.019688831,0.0224972265,0.0221989005,0.0357077415,0.1494053533,0.0020197306,0.003291818,0.0063793369,0.0120563092,0.0271104726,0,0.0205857352,0.3552555092,0.0260824506,0.0197145062,0.5932528355,0.0056946985,0.9400389252,0.8918542256,0.091919757,0.0059186201,0.0024768664,0.0014723925,0.0007456039,0.0056125345,0,0,"ZA6373017",-25.7056977068,27.2396141357,34.5837611539
"63703018: Ward 18",8515.86268,23501.77797,11.4842855827,0.4479399896,0.010039556,0.0195343556,0.0050319717,0.0112635259,0.002387542,0.0364395202,0.140354506,0.309544935,0.0039448781,0.0013647907,0.0121544292,0,0,0.1991238759,0.6052028795,0.0004207141,0.0723435675,0.122908963,0.2607234949,0.7392765051,0.32143337,0.67856663,0.0962892523,0.9037107477,0.2506103856,0.1052248414,0.0117816176,0.0358187113,0.0216215271,0.0161632975,0.0281395833,0.4007657604,0.0038248238,0.0055517957,0.0038537663,0.0568710211,0.0419018804,0,0.0178709883,0.6756776738,0.0148363464,0.0635981474,0.2400383289,0.0058495034,0.7464330801,0.4376904995,0.2402259028,0.0883779516,0.0752915159,0.053357293,0.0272906937,0.0777661436,0,0,"ZA6373018",-25.659129562,27.25551804,51.4587045215
"63703019: Ward 19",8128.3103,24099.16346,12.1365755439,0.8212524847,0.0011836974,0.0011114081,0.0008906008,0.0008158645,0.0003577115,0.0095081176,0.0469426173,0.1150172896,0.0009831613,0.0002930966,0.0016439505,0,0,0.2609386417,0.5893663153,0.0005792056,0.0218814716,0.1272343658,0.3857042859,0.6142957141,0.3163465647,0.6836534353,0.0367636063,0.9632363937,0.0119225504,0.0447010052,0.0117394851,0.0559976292,0.0312968075,0.027056452,0.0389928481,0.6677438761,0.0027722805,0.0067050983,0.0057379614,0.0713083632,0.0193366836,0,0.0046889594,0.9911456205,0.0058447709,0.0005996432,0.0012936694,0.001116296,0.8451115504,0.7770366136,0.1346319653,0.0131227372,0.0066792504,0.0090137614,0.0165646875,0.0429509845,0,0,"ZA6373019",-25.6279254015,27.2811797385,48.2884659482
"63703020: Ward 20",3019.80069,8716.41781,15.3769320451,0.6716824315,0.0121893144,0.00789972,0.0007889196,0,0.0066757154,0.0251374636,0.1995629089,0.0669589654,0,0.0005490097,0.0085555514,0,0,0.276957925,0.5811528601,0.0008941425,0.0297981804,0.111196892,0.1982597169,0.8017402831,0.1821409412,0.8178590588,0.0119901986,0.9880098014,0.0102815069,0.0219227513,0.0167513689,0.119991584,0.0334587816,0.0190550079,0.0361249698,0.6387826928,0.0013907869,0.0058737788,0.0040840378,0.0694922666,0.0227904667,0,0,0.9910496236,0.0054010892,0.0004629505,0.0003086337,0.002777703,0.9580933303,0.0872270978,0.8141045924,0.0901325577,0.0061024491,0.0012692957,0,0.0011640073,0,0,"ZA6373020",-25.6107303565,27.3149845869,36.4425813552
"63703021: Ward 21",5919.08194,18129.23864,17.203167152,0.6543978035,0.0050156646,0.0076521174,0.0002800941,0.0019439687,0.005809357,0.0075567665,0.2014315484,0.1094572751,0.0003674759,0.0007713172,0.0053166117,0,0,0.2655479762,0.582712554,6.22E-05,0.0330891204,0.1185881654,0.1977126625,0.8022873375,0.1827668127,0.8172331873,0.0147051014,0.9852948986,0.0132191409,0.054412707,0.0085604301,0.1084376994,0.0269558888,0.0201630663,0.0272213224,0.6048878167,0.0020424007,0.0122148042,0.0049722982,0.077307477,0.0396049484,0,0,0.9925063544,0.0045258652,0.0012613067,0.0004451671,0.0012613067,0.9387791006,0.1368843645,0.8016641243,0.0076034967,0.0109647004,0.0008238761,0,0.042059438,0,0,"ZA6373021",-25.626892378,27.3219469317,38.5076701895
"63703022: Ward 22",6658.73505,18520.75382,14.4431780628,0.3870032342,0.0034144984,0.0139230874,0.0018381149,0.0026722868,0.0006067639,0.0236361785,0.2278111516,0.3302142935,0.0014065299,0.0007469437,0.0067269173,0,0,0.1939397556,0.6341438364,0.0017381085,0.0360973984,0.134080901,0.1392295073,0.8607704927,0.134329464,0.865670536,0.0154649163,0.9845350837,0.0094911029,0.042921578,0.0152089614,0.1548447114,0.0313533675,0.0206842407,0.0600075921,0.5149562838,0.0065757745,0.0093582044,0.0049331815,0.0653439974,0.041103807,0,0.0232171975,0.9878310493,0.0049073877,0.001376647,0.0006126484,0.0052722676,0.5405744985,0.2142269259,0.2948741623,0.1290479834,0.0617967207,0.1289634193,0.0370978419,0.1339929466,0,0,"ZA6373022",-25.6432125946,27.2943258027,48.8728434114
"63703023: Ward 23",5189.98154,12714.69214,14.7415990616,0.509255241,0.0171118797,0.0152853646,0.0005602313,0.0017259214,0.0015739073,0.0985444025,0.190153738,0.1498037062,0.0097381021,0.0008462477,0.0054012581,0,0,0.2203500517,0.624149643,0.0007142989,0.045285367,0.1095006395,0.1309729032,0.8690270968,0.1274632472,0.8725367528,0.0169056594,0.9830943406,0.0042999146,0.0200647021,0.0122967641,0.0369816394,0.0291543064,0.0106687569,0.04540888,0.7049257647,0.0027330705,0.0058384434,0.0047292557,0.1034127469,0.0194857553,0,0,0.9962794168,0.0016960198,0.0011475449,0.0001856899,0.0006913286,0.9172652317,0.1694335988,0.6868019669,0.0298323431,0.0203057235,0.0231895854,0.0012208984,0.069215884,0,0,"ZA6373023",-25.5719320651,27.3049129895,30.7096226761
"63703024: Ward 24",10932.37168,25472.29516,11.6616755935,0.4536691457,0.0027276963,0.0215765597,0.0002659615,0.0008077726,0.0006355318,0.0898472005,0.3213324714,0.1015965458,0.0051811127,9.15E-05,0.0022685306,0,0,0.1083025798,0.5837655377,9.46E-05,0.0133836138,0.2944536883,0.0392978388,0.9607021612,0.0775991235,0.9224008765,0.0086896058,0.9913103942,0.0047904297,0.0140008444,0.0054770208,0.234583346,0.026102057,0.0078374335,0.1234972479,0.258045151,0.0045510029,0.0116002825,0.002537977,0.0758472006,0.0219223178,0,0.2092076888,0.9836073731,0.0033831404,0.0020572889,0.002409691,0.0085425066,0.599534834,0.3816692903,0.4278862562,0.0012192944,0.0167715721,0.0003695703,0,0.1720840166,0,0,"ZA6373024",-25.5727229363,27.2342589607,45.7078828657
"63703025: Ward 25",3366.6549,10075.15029,22.3469809751,0.8371380922,0.0020220189,0.0027728354,0.0009828599,0,0.0010172739,0.0034795102,0.0568460284,0.0923522782,0.0004924473,0,0.0028966557,0,0,0.2746205843,0.6123192153,0.000332129,0.0083461346,0.1043819367,0.247585501,0.752414499,0.1850021931,0.8149978069,0.0572668764,0.9427331236,0.0059079555,0.0195399596,0.0096345491,0.0189144384,0.0248685144,0.0050217494,0.0138623917,0.8766368358,0.0027707418,0.0012411924,0.0018457819,0.013947645,0.0058082449,0,0,0.9914899294,0.0018690798,0.0031014733,0.0014685627,0.0020709547,0.9363246289,0.3442043555,0.5944761995,0.0255385427,0.003341483,0.0026069022,0.0062776912,0.0235548259,0,0,"ZA6373025",-25.3931468956,27.2456285323,8.7512373772
